Date/Time,Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),Electricity:Facility [J](Daily),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),Electricity:Facility [J](Monthly),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),Electricity:Facility [J](RunPeriod),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 02/22  23:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/22  23:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/22  23:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/22  24:00:00,5812.315488,0.0,0.0,0.0,11890090.980328877,0.0,53793513.848440159,0.0,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  00:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  00:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  00:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  00:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  00:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  01:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  01:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  01:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  01:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  01:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  01:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  02:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  02:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  02:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  02:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  02:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  02:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  03:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  03:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  03:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  03:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  03:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  03:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  04:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  04:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  04:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  04:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  04:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  04:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  05:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  05:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,622495.4612440228,0.0 
 02/23  05:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,590123.1049373937,0.0 
 02/23  05:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,508316.69427193919,0.0 
 02/23  05:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,453221.6637097425,0.0 
 02/23  05:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,432705.9867248944,0.0 
 02/23  06:00:00,5812.315488,0.0,3022375.7358227504,0.0,,,,,,,,,,,,,968.719248,0.0,415512.8249347573,0.0 
 02/23  06:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,403572.22302958308,0.0 
 02/23  06:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,393311.854311456,0.0 
 02/23  06:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,384094.34076500919,0.0 
 02/23  06:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,375855.48758527517,0.0 
 02/23  06:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,368409.7607997884,0.0 
 02/23  07:00:00,5812.315488,0.0,2286953.123323621,0.0,,,,,,,,,,,,,968.719248,0.0,361709.45683250969,0.0 
 02/23  07:10:00,,,,,,,,,,,,,,,,,156227.36280000004,0.0,305301.28835714826,0.0 
 02/23  07:20:00,,,,,,,,,,,,,,,,,156227.36280000004,0.0,295344.30246001385,0.0 
 02/23  07:30:00,,,,,,,,,,,,,,,,,156227.36280000004,0.0,287611.63900262719,0.0 
 02/23  07:40:00,,,,,,,,,,,,,,,,,153612.53753595887,0.0,280758.9224117454,0.0 
 02/23  07:50:00,,,,,,,,,,,,,,,,,149589.21113622539,0.0,274509.38938459669,0.0 
 02/23  08:00:00,916067.9305006743,0.0,1712309.8078120165,0.0,,,,,,,,,,,,,144184.09342849,0.0,268784.26619588528,0.0 
 02/23  08:10:00,,,,,,,,,,,,,,,,,220606.8028172218,0.0,681848.80449642,0.0 
 02/23  08:20:00,,,,,,,,,,,,,,,,,207768.43580106638,0.0,675460.1238544739,0.0 
 02/23  08:30:00,,,,,,,,,,,,,,,,,194681.103745415,0.0,669562.1748305727,0.0 
 02/23  08:40:00,,,,,,,,,,,,,,,,,173557.21741915289,0.0,663991.6461491502,0.0 
 02/23  08:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,658655.9125078366,0.0 
 02/23  09:00:00,1105609.623062856,0.0,4003021.3034534167,0.0,,,,,,,,,,,,,154498.03164,0.0,653502.6416149635,0.0 
 02/23  09:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,650588.4891517628,0.0 
 02/23  09:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,644447.9758192431,0.0 
 02/23  09:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,638741.2600548768,0.0 
 02/23  09:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,633219.8698287702,0.0 
 02/23  09:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,627848.8627143274,0.0 
 02/23  10:00:00,1146286.0764000002,0.0,3817458.9897027898,0.0,,,,,,,,,,,,,191047.67940000003,0.0,622612.5321338093,0.0 
 02/23  10:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,618503.1870520257,0.0 
 02/23  10:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,614500.8507460447,0.0 
 02/23  10:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,610595.0195333111,0.0 
 02/23  10:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,606773.2998456991,0.0 
 02/23  10:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,603034.3314809105,0.0 
 02/23  11:00:00,1146286.0764000002,0.0,3652794.0755907485,0.0,,,,,,,,,,,,,191047.67940000003,0.0,599387.3869327575,0.0 
 02/23  11:10:00,,,,,,,,,,,,,,,,,172772.85552,0.0,595532.3412119688,0.0 
 02/23  11:20:00,,,,,,,,,,,,,,,,,172772.85552,0.0,591758.7587097469,0.0 
 02/23  11:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,588051.1024683477,0.0 
 02/23  11:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,584384.5051516569,0.0 
 02/23  11:50:00,,,,,,,,,,,,,,,,,172772.85552,0.0,580574.418927337,0.0 
 02/23  12:00:00,1036637.13312,0.0,3516713.9729444237,0.0,,,,,,,,,,,,,172772.85552,0.0,576412.8464753667,0.0 
 02/23  12:10:00,,,,,,,,,,,,,,,,,140791.91373,0.0,154985.01668124807,0.0 
 02/23  12:20:00,,,,,,,,,,,,,,,,,140791.91373,0.0,150426.44277927286,0.0 
 02/23  12:30:00,,,,,,,,,,,,,,,,,140791.91373,0.0,145315.6296077359,0.0 
 02/23  12:40:00,,,,,,,,,,,,,,,,,140791.91373,0.0,139891.53648894427,0.0 
 02/23  12:50:00,,,,,,,,,,,,,,,,,140791.91373,0.0,134391.3994236007,0.0 
 02/23  13:00:00,844751.4823800001,0.0,854041.1386118764,0.0,,,,,,,,,,,,,140791.91373,0.0,129031.11363107473,0.0 
 02/23  13:10:00,,,,,,,,,,,,,,,,,159066.73761,0.0,541006.0152504641,0.0 
 02/23  13:20:00,,,,,,,,,,,,,,,,,159066.73761,0.0,536120.961027859,0.0 
 02/23  13:30:00,,,,,,,,,,,,,,,,,159066.73761,0.0,531997.1180972859,0.0 
 02/23  13:40:00,,,,,,,,,,,,,,,,,159066.73761,0.0,527524.0000426448,0.0 
 02/23  13:50:00,,,,,,,,,,,,,,,,,159066.73761,0.0,522983.2526612788,0.0 
 02/23  14:00:00,954400.42566,0.0,3145443.9220245268,0.0,,,,,,,,,,,,,159066.73761,0.0,485812.57494499409,0.0 
 02/23  14:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,431040.72648739986,0.0 
 02/23  14:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,430158.7304077358,0.0 
 02/23  14:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,411714.78680303847,0.0 
 02/23  14:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,399733.60829527166,0.0 
 02/23  14:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,388854.10353808049,0.0 
 02/23  15:00:00,1146286.0764000002,0.0,2440321.2950157469,0.0,,,,,,,,,,,,,191047.67940000003,0.0,378819.33948422039,0.0 
 02/23  15:10:00,,,,,,,,,,,,,,,,,172772.85552,0.0,378074.2301486715,0.0 
 02/23  15:20:00,,,,,,,,,,,,,,,,,172772.85552,0.0,371555.07791881207,0.0 
 02/23  15:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,365531.4978240338,0.0 
 02/23  15:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,360519.7744358209,0.0 
 02/23  15:50:00,,,,,,,,,,,,,,,,,172839.1707534904,0.0,356251.7626573104,0.0 
 02/23  16:00:00,1048754.365804125,0.0,2182026.755214635,0.0,,,,,,,,,,,,,184823.77297063455,0.0,350094.41222998648,0.0 
 02/23  16:10:00,,,,,,,,,,,,,,,,,167287.85614147684,0.0,354260.88338201897,0.0 
 02/23  16:20:00,,,,,,,,,,,,,,,,,171086.58117334834,0.0,351641.33394197726,0.0 
 02/23  16:30:00,,,,,,,,,,,,,,,,,174898.14011793503,0.0,349078.4131835661,0.0 
 02/23  16:40:00,,,,,,,,,,,,,,,,,184402.1481982737,0.0,346036.02222413316,0.0 
 02/23  16:50:00,,,,,,,,,,,,,,,,,193889.41863595407,0.0,343366.0380238307,0.0 
 02/23  17:00:00,1099838.6815705919,0.0,2084525.617582022,0.0,,,,,,,,,,,,,208274.53730360385,0.0,340142.9268264959,0.0 
 02/23  17:10:00,,,,,,,,,,,,,,,,,118962.21074185224,0.0,71213.56997876865,0.0 
 02/23  17:20:00,,,,,,,,,,,,,,,,,122245.62396887575,0.0,72919.76561924537,0.0 
 02/23  17:30:00,,,,,,,,,,,,,,,,,131110.63679350748,0.0,74623.38340344234,0.0 
 02/23  17:40:00,,,,,,,,,,,,,,,,,135789.46113490585,0.0,76547.40595899851,0.0 
 02/23  17:50:00,,,,,,,,,,,,,,,,,140255.46262588338,0.0,78689.33932607968,0.0 
 02/23  18:00:00,792908.1979649005,0.0,454989.9848518673,0.0,,,,,,,,,,,,,144544.80269987588,0.0,80996.52056533276,0.0 
 02/23  18:10:00,,,,,,,,,,,,,,,,,99673.56,0.0,83549.86408065936,0.0 
 02/23  18:20:00,,,,,,,,,,,,,,,,,99673.56,0.0,85859.29930622068,0.0 
 02/23  18:30:00,,,,,,,,,,,,,,,,,99673.56,0.0,88136.5379713571,0.0 
 02/23  18:40:00,,,,,,,,,,,,,,,,,99673.56,0.0,90440.31823331917,0.0 
 02/23  18:50:00,,,,,,,,,,,,,,,,,99673.56,0.0,92735.4854718295,0.0 
 02/23  19:00:00,598041.36,0.0,535723.1988371534,0.0,,,,,,,,,,,,,99673.56,0.0,95001.69377376759,0.0 
 02/23  19:10:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/23  19:20:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/23  19:30:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/23  19:40:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/23  19:50:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/23  20:00:00,107755.2,0.0,0.0,0.0,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/23  20:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  20:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  20:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  20:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  20:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  21:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  21:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  21:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  21:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  21:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  21:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  22:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  22:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  22:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  22:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  22:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  22:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  23:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  23:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  23:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  23:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  23:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  23:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  24:00:00,5812.315488,0.0,0.0,0.0,12007558.099631155,0.0,33708698.920787598,0.0,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  05:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  05:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,626537.951087479,0.0 
 02/24  05:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,610610.91870116,0.0 
 02/24  05:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,528767.8754591184,0.0 
 02/24  05:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,470099.2257895313,0.0 
 02/24  05:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,450841.5828455405,0.0 
 02/24  06:00:00,5812.315488,0.0,3119974.4807644139,0.0,,,,,,,,,,,,,968.719248,0.0,433116.9268815848,0.0 
 02/24  06:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,420730.6805130933,0.0 
 02/24  06:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,410069.0309650953,0.0 
 02/24  06:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,400445.4537625175,0.0 
 02/24  06:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,391801.9520907314,0.0 
 02/24  06:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,383959.3137949698,0.0 
 02/24  07:00:00,5812.315488,0.0,2383885.0147387206,0.0,,,,,,,,,,,,,968.719248,0.0,376878.58361231288,0.0 
 02/24  07:10:00,,,,,,,,,,,,,,,,,156227.36280000004,0.0,318739.85737590186,0.0 
 02/24  07:20:00,,,,,,,,,,,,,,,,,156227.36280000004,0.0,846218.9517321311,0.0 
 02/24  07:30:00,,,,,,,,,,,,,,,,,156227.36280000004,0.0,837500.8156566481,0.0 
 02/24  07:40:00,,,,,,,,,,,,,,,,,153513.94797599785,0.0,829660.9679217804,0.0 
 02/24  07:50:00,,,,,,,,,,,,,,,,,149337.17306328804,0.0,822405.1456565589,0.0 
 02/24  08:00:00,915250.5575797437,0.0,4470167.671844806,0.0,,,,,,,,,,,,,143717.3481404577,0.0,815641.9335017856,0.0 
 02/24  08:10:00,,,,,,,,,,,,,,,,,218686.22899142075,0.0,1227791.7699256573,0.0 
 02/24  08:20:00,,,,,,,,,,,,,,,,,205307.3752392985,0.0,1222032.3527750087,0.0 
 02/24  08:30:00,,,,,,,,,,,,,,,,,191661.2059536936,0.0,1216761.9206791698,0.0 
 02/24  08:40:00,,,,,,,,,,,,,,,,,170501.54290983294,0.0,1211818.7372599247,0.0 
 02/24  08:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,1207121.0853131198,0.0 
 02/24  09:00:00,1095152.4163742457,0.0,7288146.18344689,0.0,,,,,,,,,,,,,154498.03164,0.0,1202620.3174940092,0.0 
 02/24  09:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1198638.7929892617,0.0 
 02/24  09:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1192612.1108878642,0.0 
 02/24  09:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1187003.879951831,0.0 
 02/24  09:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1181553.5763421106,0.0 
 02/24  09:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1176222.8622794986,0.0 
 02/24  10:00:00,1146286.0764000002,0.0,7107035.4380332329,0.0,,,,,,,,,,,,,191047.67940000003,0.0,1171004.2155826668,0.0 
 02/24  10:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1166090.294213952,0.0 
 02/24  10:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1062110.9802542837,0.0 
 02/24  10:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1156590.9028573735,0.0 
 02/24  10:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1101905.4847789296,0.0 
 02/24  10:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1116358.9292050547,0.0 
 02/24  11:00:00,1146286.0764000002,0.0,6604850.742945766,0.0,,,,,,,,,,,,,191047.67940000003,0.0,1001794.1516361731,0.0 
 02/24  11:10:00,,,,,,,,,,,,,,,,,172772.85552,0.0,1070261.8777498878,0.0 
 02/24  11:20:00,,,,,,,,,,,,,,,,,172772.85552,0.0,1016003.1860354816,0.0 
 02/24  11:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,997709.8623162735,0.0 
 02/24  11:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,971711.9776276144,0.0 
 02/24  11:50:00,,,,,,,,,,,,,,,,,172772.85552,0.0,958042.4678172565,0.0 
 02/24  12:00:00,1036637.13312,0.0,6012047.063885731,0.0,,,,,,,,,,,,,172772.85552,0.0,998317.6923392164,0.0 
 02/24  12:10:00,,,,,,,,,,,,,,,,,140791.91373,0.0,544903.2620253245,0.0 
 02/24  12:20:00,,,,,,,,,,,,,,,,,140791.91373,0.0,535669.8250706751,0.0 
 02/24  12:30:00,,,,,,,,,,,,,,,,,140791.91373,0.0,529261.3910426837,0.0 
 02/24  12:40:00,,,,,,,,,,,,,,,,,140791.91373,0.0,467151.9007208921,0.0 
 02/24  12:50:00,,,,,,,,,,,,,,,,,140791.91373,0.0,531276.6774144888,0.0 
 02/24  13:00:00,844751.4823800001,0.0,3045974.702980995,0.0,,,,,,,,,,,,,140791.91373,0.0,437711.64670693149,0.0 
 02/24  13:10:00,,,,,,,,,,,,,,,,,159066.73761,0.0,886258.5601046566,0.0 
 02/24  13:20:00,,,,,,,,,,,,,,,,,159066.73761,0.0,898725.7518301944,0.0 
 02/24  13:30:00,,,,,,,,,,,,,,,,,159066.73761,0.0,881155.2176672029,0.0 
 02/24  13:40:00,,,,,,,,,,,,,,,,,159066.73761,0.0,899040.0815796637,0.0 
 02/24  13:50:00,,,,,,,,,,,,,,,,,159066.73761,0.0,873417.0630376416,0.0 
 02/24  14:00:00,954400.42566,0.0,5278556.43607424,0.0,,,,,,,,,,,,,159066.73761,0.0,839959.761854881,0.0 
 02/24  14:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,734865.3812683269,0.0 
 02/24  14:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,822330.7928207473,0.0 
 02/24  14:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,710429.0942633962,0.0 
 02/24  14:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,736386.1919891791,0.0 
 02/24  14:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,725057.7539275885,0.0 
 02/24  15:00:00,1146286.0764000002,0.0,4442414.197536542,0.0,,,,,,,,,,,,,191047.67940000003,0.0,713344.9832673043,0.0 
 02/24  15:10:00,,,,,,,,,,,,,,,,,172772.85552,0.0,711240.4540324046,0.0 
 02/24  15:20:00,,,,,,,,,,,,,,,,,172772.85552,0.0,660238.297536188,0.0 
 02/24  15:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,668124.4752046514,0.0 
 02/24  15:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,639970.1108938223,0.0 
 02/24  15:50:00,,,,,,,,,,,,,,,,,172772.85552,0.0,704582.8066295077,0.0 
 02/24  16:00:00,1036637.13312,0.0,3993439.193925175,0.0,,,,,,,,,,,,,172772.85552,0.0,609283.0496286012,0.0 
 02/24  16:10:00,,,,,,,,,,,,,,,,,154498.03164,0.0,673842.3905408306,0.0 
 02/24  16:20:00,,,,,,,,,,,,,,,,,154498.03164,0.0,638474.0042024223,0.0 
 02/24  16:30:00,,,,,,,,,,,,,,,,,154498.03164,0.0,703177.6945770341,0.0 
 02/24  16:40:00,,,,,,,,,,,,,,,,,154498.03164,0.0,641506.614691904,0.0 
 02/24  16:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,649236.3891928261,0.0 
 02/24  17:00:00,945394.9258500335,0.0,3952382.702915108,0.0,,,,,,,,,,,,,172904.76765003356,0.0,646145.6097100908,0.0 
 02/24  17:10:00,,,,,,,,,,,,,,,,,130880.62262674021,0.0,410812.6997013806,0.0 
 02/24  17:20:00,,,,,,,,,,,,,,,,,137457.87728813728,0.0,398866.7042687543,0.0 
 02/24  17:30:00,,,,,,,,,,,,,,,,,143810.30419678355,0.0,397174.7990160091,0.0 
 02/24  17:40:00,,,,,,,,,,,,,,,,,145934.40573609278,0.0,383813.4576068693,0.0 
 02/24  17:50:00,,,,,,,,,,,,,,,,,148026.10655665364,0.0,349058.1810686601,0.0 
 02/24  18:00:00,856196.245782945,0.0,2328642.157682266,0.0,,,,,,,,,,,,,150086.92937853747,0.0,388916.31602059266,0.0 
 02/24  18:10:00,,,,,,,,,,,,,,,,,99673.56,0.0,100438.98767172973,0.0 
 02/24  18:20:00,,,,,,,,,,,,,,,,,99673.56,0.0,100828.79794532678,0.0 
 02/24  18:30:00,,,,,,,,,,,,,,,,,99673.56,0.0,101155.77497553462,0.0 
 02/24  18:40:00,,,,,,,,,,,,,,,,,99673.56,0.0,101536.69377417559,0.0 
 02/24  18:50:00,,,,,,,,,,,,,,,,,99673.56,0.0,101991.20423614953,0.0 
 02/24  19:00:00,598041.36,0.0,608480.4267669885,0.0,,,,,,,,,,,,,99673.56,0.0,102528.96816407224,0.0 
