Date/Time,Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),Electricity:Facility [J](Daily),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),Electricity:Facility [J](Monthly),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),Electricity:Facility [J](RunPeriod),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 03/09  04:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  04:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  04:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  04:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  04:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  05:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  05:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,526855.916241172,0.0 
 03/09  05:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,488666.22487800967,0.0 
 03/09  05:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,401034.75531042998,0.0 
 03/09  05:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,375864.4322385315,0.0 
 03/09  05:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,359940.78384325568,0.0 
 03/09  06:00:00,5812.315488,0.0,2499570.495898301,0.0,,,,,,,,,,,,,968.719248,0.0,347208.3833869023,0.0 
 03/09  06:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,338283.91841031497,0.0 
 03/09  06:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,330427.72208402768,0.0 
 03/09  06:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,323365.3013105084,0.0 
 03/09  06:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,317037.43592408826,0.0 
 03/09  06:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,311302.4029119996,0.0 
 03/09  07:00:00,5812.315488,0.0,1926548.632296837,0.0,,,,,,,,,,,,,968.719248,0.0,306131.8516558981,0.0 
 03/09  07:10:00,,,,,,,,,,,,,,,,,155469.46278767652,0.0,741063.6866108332,0.0 
 03/09  07:20:00,,,,,,,,,,,,,,,,,154361.22930663927,0.0,776945.5077278628,0.0 
 03/09  07:30:00,,,,,,,,,,,,,,,,,152889.58763031843,0.0,770274.1190744223,0.0 
 03/09  07:40:00,,,,,,,,,,,,,,,,,147731.13926533628,0.0,764303.7571283327,0.0 
 03/09  07:50:00,,,,,,,,,,,,,,,,,140448.31661624547,0.0,700297.1902106113,0.0 
 03/09  08:00:00,881925.4525456618,0.0,4409439.563739206,0.0,,,,,,,,,,,,,131025.71693944595,0.0,656555.3029871435,0.0 
 03/09  08:10:00,,,,,,,,,,,,,,,,,174446.6134536445,0.0,1046756.626816156,0.0 
 03/09  08:20:00,,,,,,,,,,,,,,,,,154865.9664731608,0.0,1025302.7808258415,0.0 
 03/09  08:30:00,,,,,,,,,,,,,,,,,154498.03164,0.0,1002097.2137884351,0.0 
 03/09  08:40:00,,,,,,,,,,,,,,,,,154498.03164,0.0,979924.2955812629,0.0 
 03/09  08:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,958689.2311054604,0.0 
 03/09  09:00:00,947304.7064868054,0.0,5949727.676645093,0.0,,,,,,,,,,,,,154498.03164,0.0,936957.528527937,0.0 
 03/09  09:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,864550.055262281,0.0 
 03/09  09:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,868265.3694375285,0.0 
 03/09  09:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,833216.8788033543,0.0 
 03/09  09:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,833487.8008361764,0.0 
 03/09  09:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,824200.0063615632,0.0 
 03/09  10:00:00,1146286.0764000002,0.0,4795656.720182053,0.0,,,,,,,,,,,,,191047.67940000003,0.0,571936.6094811497,0.0 
 03/09  10:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,780025.6400223061,0.0 
 03/09  10:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,866493.8015508917,0.0 
 03/09  10:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,839133.0877653833,0.0 
 03/09  10:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,784751.7535183847,0.0 
 03/09  10:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,769406.0990721628,0.0 
 03/09  11:00:00,1146286.0764000002,0.0,4785766.988936944,0.0,,,,,,,,,,,,,191047.67940000003,0.0,745956.607007815,0.0 
 03/09  11:10:00,,,,,,,,,,,,,,,,,172772.85552,0.0,740073.6701123403,0.0 
 03/09  11:20:00,,,,,,,,,,,,,,,,,172772.85552,0.0,722674.0409721462,0.0 
 03/09  11:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,477369.3170272186,0.0 
 03/09  11:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,632446.5338866818,0.0 
 03/09  11:50:00,,,,,,,,,,,,,,,,,236757.7280306533,0.0,447079.05264136075,0.0 
 03/09  12:00:00,1173643.4718179298,0.0,3575358.737008807,0.0,,,,,,,,,,,,,245794.3217072765,0.0,555716.1223690595,0.0 
 03/09  12:10:00,,,,,,,,,,,,,,,,,187222.95882839108,0.0,409633.64175907036,0.0 
 03/09  12:20:00,,,,,,,,,,,,,,,,,183343.54126793083,0.0,353364.69477864415,0.0 
 03/09  12:30:00,,,,,,,,,,,,,,,,,179490.66744184809,0.0,342998.04806025317,0.0 
 03/09  12:40:00,,,,,,,,,,,,,,,,,182931.42099419994,0.0,338085.7941059151,0.0 
 03/09  12:50:00,,,,,,,,,,,,,,,,,186459.0089280201,0.0,329491.4026586854,0.0 
 03/09  13:00:00,1109672.7326937009,0.0,2098895.7051322597,0.0,,,,,,,,,,,,,190225.13523331076,0.0,325322.1237696915,0.0 
 03/09  13:10:00,,,,,,,,,,,,,,,,,207758.96650007677,0.0,727183.1806137847,0.0 
 03/09  13:20:00,,,,,,,,,,,,,,,,,159066.73761,0.0,690379.6168713239,0.0 
 03/09  13:30:00,,,,,,,,,,,,,,,,,159066.73761,0.0,538797.813947379,0.0 
 03/09  13:40:00,,,,,,,,,,,,,,,,,159066.73761,0.0,650723.0216802245,0.0 
 03/09  13:50:00,,,,,,,,,,,,,,,,,159066.73761,0.0,601813.4446996112,0.0 
 03/09  14:00:00,1003092.6545500767,0.0,3791357.434339334,0.0,,,,,,,,,,,,,159066.73761,0.0,582460.3565270109,0.0 
 03/09  14:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,541482.6507652451,0.0 
 03/09  14:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,530834.9947296069,0.0 
 03/09  14:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,366136.47126836646,0.0 
 03/09  14:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,468256.9898255389,0.0 
 03/09  14:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,556636.8117306663,0.0 
 03/09  15:00:00,1146286.0764000002,0.0,2892422.4052228296,0.0,,,,,,,,,,,,,191047.67940000003,0.0,429074.4869034055,0.0 
 03/09  15:10:00,,,,,,,,,,,,,,,,,172772.85552,0.0,533915.2268680153,0.0 
 03/09  15:20:00,,,,,,,,,,,,,,,,,172772.85552,0.0,523269.9826773595,0.0 
 03/09  15:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,506172.3846431992,0.0 
 03/09  15:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,505448.4381789429,0.0 
 03/09  15:50:00,,,,,,,,,,,,,,,,,172772.85552,0.0,472525.1695017768,0.0 
 03/09  16:00:00,1036637.13312,0.0,3037078.4698224987,0.0,,,,,,,,,,,,,172772.85552,0.0,495747.2679532049,0.0 
 03/09  16:10:00,,,,,,,,,,,,,,,,,154498.03164,0.0,479295.35888401107,0.0 
 03/09  16:20:00,,,,,,,,,,,,,,,,,154498.03164,0.0,493263.7103941664,0.0 
 03/09  16:30:00,,,,,,,,,,,,,,,,,154498.03164,0.0,489030.7578254614,0.0 
 03/09  16:40:00,,,,,,,,,,,,,,,,,154498.03164,0.0,489126.5351796042,0.0 
 03/09  16:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,490407.2625413889,0.0 
 03/09  17:00:00,926988.1898399999,0.0,2933702.0902593985,0.0,,,,,,,,,,,,,154498.03164,0.0,492578.4654347664,0.0 
 03/09  17:10:00,,,,,,,,,,,,,,,,,117948.38388,0.0,276895.7121539334,0.0 
 03/09  17:20:00,,,,,,,,,,,,,,,,,124605.475717323,0.0,278739.6629702136,0.0 
 03/09  17:30:00,,,,,,,,,,,,,,,,,132007.71558426,0.0,279814.0424371545,0.0 
 03/09  17:40:00,,,,,,,,,,,,,,,,,136197.85691213978,0.0,280911.4383982964,0.0 
 03/09  17:50:00,,,,,,,,,,,,,,,,,140329.43052860126,0.0,281922.2532418158,0.0 
 03/09  18:00:00,795493.8646695387,0.0,1681276.0050198739,0.0,,,,,,,,,,,,,144405.0020472147,0.0,282992.89581846006,0.0 
 03/09  18:10:00,,,,,,,,,,,,,,,,,99673.56,0.0,85581.19740574881,0.0 
 03/09  18:20:00,,,,,,,,,,,,,,,,,99673.56,0.0,86743.99053254415,0.0 
 03/09  18:30:00,,,,,,,,,,,,,,,,,99673.56,0.0,87815.01695800755,0.0 
 03/09  18:40:00,,,,,,,,,,,,,,,,,99673.56,0.0,88909.5926836983,0.0 
 03/09  18:50:00,,,,,,,,,,,,,,,,,99673.56,0.0,90048.0851167719,0.0 
 03/09  19:00:00,598041.36,0.0,530340.4590597714,0.0,,,,,,,,,,,,,99673.56,0.0,91242.57636300069,0.0 
 03/09  19:10:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/09  19:20:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/09  19:30:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/09  19:40:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/09  19:50:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/09  20:00:00,107755.2,0.0,0.0,0.0,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/09  20:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  20:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  20:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  20:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  20:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  21:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  21:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  21:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  21:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  21:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  21:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  22:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  22:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  22:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  22:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  22:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  22:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  23:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  23:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  23:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  23:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  23:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  23:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/09  24:00:00,5812.315488,0.0,0.0,0.0,12083348.465291731,0.0,44907141.38356321,0.0,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  00:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  00:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  00:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  00:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  00:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  01:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  01:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  01:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  01:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  01:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  01:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  02:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  02:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  02:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  02:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  02:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  02:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  03:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  03:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  03:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  03:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  03:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  03:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  04:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  04:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  04:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  04:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  04:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  04:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  05:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  05:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,586898.2451449379,0.0 
 03/10  05:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,551902.8428907251,0.0 
 03/10  05:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,441800.4447046525,0.0 
 03/10  05:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,419342.6866698356,0.0 
 03/10  05:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,400626.5304682521,0.0 
 03/10  06:00:00,5812.315488,0.0,2783934.4351136966,0.0,,,,,,,,,,,,,968.719248,0.0,383363.6852352933,0.0 
 03/10  06:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,372107.8098754323,0.0 
 03/10  06:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,362083.2547473217,0.0 
 03/10  06:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,353020.400832996,0.0 
 03/10  06:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,344868.89381543025,0.0 
 03/10  06:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,337462.8996550227,0.0 
 03/10  07:00:00,5812.315488,0.0,2100303.370581628,0.0,,,,,,,,,,,,,968.719248,0.0,330760.1116554248,0.0 
 03/10  07:10:00,,,,,,,,,,,,,,,,,155417.73138282044,0.0,809420.2035581705,0.0 
 03/10  07:20:00,,,,,,,,,,,,,,,,,154229.66478283547,0.0,799323.910104565,0.0 
 03/10  07:30:00,,,,,,,,,,,,,,,,,152650.49532870446,0.0,791400.8267678478,0.0 
 03/10  07:40:00,,,,,,,,,,,,,,,,,149287.39000235997,0.0,784287.9190737155,0.0 
 03/10  07:50:00,,,,,,,,,,,,,,,,,144818.85071841448,0.0,756974.9225146707,0.0 
 03/10  08:00:00,895639.0915069595,0.0,4635945.314760675,0.0,,,,,,,,,,,,,139234.95929182473,0.0,694537.5327417052,0.0 
 03/10  08:10:00,,,,,,,,,,,,,,,,,208242.3187400883,0.0,1083585.2479823745,0.0 
 03/10  08:20:00,,,,,,,,,,,,,,,,,198008.56824392596,0.0,733330.1217749835,0.0 
 03/10  08:30:00,,,,,,,,,,,,,,,,,187654.96740094765,0.0,1053562.2178167098,0.0 
 03/10  08:40:00,,,,,,,,,,,,,,,,,173709.64947649835,0.0,1066402.872267257,0.0 
 03/10  08:50:00,,,,,,,,,,,,,,,,,159565.33853461359,0.0,859043.9850489383,0.0 
 03/10  09:00:00,1081678.874036074,0.0,5814130.203167247,0.0,,,,,,,,,,,,,154498.03164,0.0,1018205.7582769846,0.0 
 03/10  09:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,886794.3357789831,0.0 
 03/10  09:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,934759.9285545643,0.0 
 03/10  09:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,912613.1745391884,0.0 
 03/10  09:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,892366.9546193407,0.0 
 03/10  09:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,876404.2404462296,0.0 
 03/10  10:00:00,1146286.0764000002,0.0,5364244.303343521,0.0,,,,,,,,,,,,,191047.67940000003,0.0,861305.6694052153,0.0 
 03/10  10:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,845948.5991866962,0.0 
 03/10  10:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,831197.9811908839,0.0 
 03/10  10:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,816970.4080762576,0.0 
 03/10  10:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,803695.323393987,0.0 
 03/10  10:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,757242.2858931765,0.0 
 03/10  11:00:00,1146286.0764000002,0.0,4603236.033216392,0.0,,,,,,,,,,,,,191047.67940000003,0.0,548181.4354753904,0.0 
 03/10  11:10:00,,,,,,,,,,,,,,,,,172772.85552,0.0,748537.0812933419,0.0 
 03/10  11:20:00,,,,,,,,,,,,,,,,,172772.85552,0.0,603885.86395246,0.0 
 03/10  11:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,702905.3347089494,0.0 
 03/10  11:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,664060.967476263,0.0 
 03/10  11:50:00,,,,,,,,,,,,,,,,,172772.85552,0.0,640698.4551708673,0.0 
 03/10  12:00:00,1036637.13312,0.0,3853900.8408794899,0.0,,,,,,,,,,,,,172772.85552,0.0,493813.13827760817,0.0 
 03/10  12:10:00,,,,,,,,,,,,,,,,,140791.91373,0.0,357928.7311581143,0.0 
 03/10  12:20:00,,,,,,,,,,,,,,,,,140791.91373,0.0,330036.7477357233,0.0 
 03/10  12:30:00,,,,,,,,,,,,,,,,,140791.91373,0.0,319866.864765815,0.0 
 03/10  12:40:00,,,,,,,,,,,,,,,,,140791.91373,0.0,313587.6190006732,0.0 
 03/10  12:50:00,,,,,,,,,,,,,,,,,140791.91373,0.0,306119.8932822201,0.0 
 03/10  13:00:00,844751.4823800001,0.0,1927864.0777007703,0.0,,,,,,,,,,,,,140791.91373,0.0,300324.22175822439,0.0 
 03/10  13:10:00,,,,,,,,,,,,,,,,,159066.73761,0.0,705661.1523004407,0.0 
 03/10  13:20:00,,,,,,,,,,,,,,,,,159066.73761,0.0,697630.391999952,0.0 
 03/10  13:30:00,,,,,,,,,,,,,,,,,159066.73761,0.0,634366.3057927659,0.0 
 03/10  13:40:00,,,,,,,,,,,,,,,,,159066.73761,0.0,586254.7559991684,0.0 
 03/10  13:50:00,,,,,,,,,,,,,,,,,159066.73761,0.0,569354.7229339606,0.0 
 03/10  14:00:00,954400.42566,0.0,3584343.385789303,0.0,,,,,,,,,,,,,159066.73761,0.0,391076.05676301548,0.0 
 03/10  14:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,514580.65637713958,0.0 
 03/10  14:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,575457.3851626893,0.0 
 03/10  14:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,457711.7408474586,0.0 
 03/10  14:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,351721.0652887258,0.0 
 03/10  14:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,523829.9378742061,0.0 
 03/10  15:00:00,1146286.0764000002,0.0,2989636.385152956,0.0,,,,,,,,,,,,,191047.67940000003,0.0,566335.599602737,0.0 
 03/10  15:10:00,,,,,,,,,,,,,,,,,172772.85552,0.0,469335.0439632519,0.0 
 03/10  15:20:00,,,,,,,,,,,,,,,,,172772.85552,0.0,542226.9071985704,0.0 
 03/10  15:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,477779.09503584486,0.0 
 03/10  15:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,516065.74778996899,0.0 
 03/10  15:50:00,,,,,,,,,,,,,,,,,172772.85552,0.0,496539.01219674226,0.0 
 03/10  16:00:00,1036637.13312,0.0,3004065.8983124869,0.0,,,,,,,,,,,,,172772.85552,0.0,502120.09212810816,0.0 
 03/10  16:10:00,,,,,,,,,,,,,,,,,154498.03164,0.0,518473.3816304341,0.0 
 03/10  16:20:00,,,,,,,,,,,,,,,,,154498.03164,0.0,521302.4300046553,0.0 
 03/10  16:30:00,,,,,,,,,,,,,,,,,154498.03164,0.0,524069.67312173559,0.0 
 03/10  16:40:00,,,,,,,,,,,,,,,,,155702.7094812528,0.0,526725.3423731747,0.0 
 03/10  16:50:00,,,,,,,,,,,,,,,,,169872.7130048969,0.0,523640.8245847093,0.0 
 03/10  17:00:00,972913.8330807849,0.0,3134661.80859075,0.0,,,,,,,,,,,,,183844.31567463524,0.0,520450.15687604117,0.0 
 03/10  17:10:00,,,,,,,,,,,,,,,,,132344.97878908515,0.0,286907.66339402136,0.0 
 03/10  17:20:00,,,,,,,,,,,,,,,,,136879.23964319007,0.0,289420.0742508849,0.0 
 03/10  17:30:00,,,,,,,,,,,,,,,,,141330.05693771324,0.0,291167.98823474816,0.0 
 03/10  17:40:00,,,,,,,,,,,,,,,,,143887.87517479354,0.0,292832.05922546677,0.0 
 03/10  17:50:00,,,,,,,,,,,,,,,,,146416.40340825942,0.0,326755.1958144336,0.0 
 03/10  18:00:00,849774.7408942108,0.0,1789817.9280397539,0.0,,,,,,,,,,,,,148916.1869411694,0.0,302734.947120199,0.0 
 03/10  18:10:00,,,,,,,,,,,,,,,,,99673.56,0.0,96765.13078545437,0.0 
 03/10  18:20:00,,,,,,,,,,,,,,,,,99673.56,0.0,97017.90689905871,0.0 
 03/10  18:30:00,,,,,,,,,,,,,,,,,99673.56,0.0,97168.61206763589,0.0 
 03/10  18:40:00,,,,,,,,,,,,,,,,,99673.56,0.0,97329.8912755673,0.0 
 03/10  18:50:00,,,,,,,,,,,,,,,,,99673.56,0.0,97523.35947353189,0.0 
 03/10  19:00:00,598041.36,0.0,583563.880974008,0.0,,,,,,,,,,,,,99673.56,0.0,97758.98047275987,0.0 
 03/10  19:10:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/10  19:20:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/10  19:30:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/10  19:40:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/10  19:50:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/10  20:00:00,107755.2,0.0,0.0,0.0,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 03/10  20:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  20:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  20:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  20:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  20:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  21:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  21:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  21:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  21:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  21:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  21:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  22:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  22:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  22:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  22:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  22:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  22:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  23:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  23:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  23:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  23:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  23:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 03/10  23:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
