Date/Time,CELLS:ROOMX1:Zone Outdoor Air Drybulb Temperature [C](TimeStep),PEOPLE CELLS:ROOMX1:People Occupant Count [](TimeStep),CELLS:ROOMX1:Zone Mean Radiant Temperature [C](TimeStep),CELLS:ROOMX1:Zone Mean Air Temperature [C](TimeStep),CELLS:ROOMX1:Zone Air Relative Humidity [%](TimeStep),CELLS:ROOMX1 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](TimeStep),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),Electricity:Facility [J](Daily),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),Electricity:Facility [J](Monthly),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),Electricity:Facility [J](RunPeriod),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 02/23  23:20:00,0.9572416732653495,0.0,18.16216149146005,17.32518638658444,25.811033319292038,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  23:30:00,1.0405750065986828,0.0,18.1098701973811,17.279531720965886,25.918262864873538,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  23:40:00,1.123908339932016,0.0,18.059049350320046,17.23511776407344,26.027589913053018,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  23:50:00,1.2072416732653495,0.0,18.00941545111451,17.19170129042987,26.139214467394333,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/23  24:00:00,1.2905750065986828,0.0,17.96103097195418,17.149356744157506,26.252832813836375,0.0,5812.315488,0.0,0.0,0.0,12004587.332804706,0.0,64713487.5237272,0.0,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:10:00,1.3405750065986828,0.0,17.91304207240185,17.10709883904438,26.36591815218383,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:20:00,1.3905750065986829,0.0,17.86600927598328,17.064951600212994,26.47414685666087,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:30:00,1.4405750065986829,0.0,17.819792077055074,17.023348541265205,26.5758153204565,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:40:00,1.4905750065986828,0.0,17.774472096972738,16.98257608750154,26.670518900074293,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  00:50:00,1.5405750065986828,0.0,17.72998631162679,16.942663816153634,26.758538071234235,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:00:00,1.5905750065986828,0.0,17.68638058459303,16.903552487362626,26.840265911398487,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:10:00,1.5905750065986828,0.0,17.643600820679354,16.86436760425764,26.920245733087137,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:20:00,1.5905750065986828,0.0,17.601549515371969,16.82512916738725,27.00218834564989,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:30:00,1.5905750065986828,0.0,17.560110066185545,16.786259233360384,27.08619205059111,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:40:00,1.5905750065986828,0.0,17.51934397325352,16.748055778730959,27.171728807889818,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  01:50:00,1.5905750065986828,0.0,17.47921173763401,16.710579326203879,27.258472204850326,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:00:00,1.5905750065986828,0.0,17.439747459279514,16.67379889063222,27.346279916594413,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:10:00,1.540575006598683,0.0,17.400829250331915,16.636233405611124,27.438396667500454,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:20:00,1.490575006598683,0.0,17.36232711697997,16.597863986484084,27.53486033205227,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:30:00,1.4405750065986829,0.0,17.324127529841513,16.55937072077245,27.63445802248498,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:40:00,1.3905750065986829,0.0,17.286284242581514,16.52123284492762,27.736200396660839,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  02:50:00,1.3405750065986828,0.0,17.24880845013732,16.483551659266948,27.839731744228268,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:00:00,1.2905750065986828,0.0,17.211710579095838,16.446256363780607,27.945005808380075,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:10:00,1.3739083399320163,0.0,17.175519160802808,16.412379953879868,28.03669180451144,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:20:00,1.4572416732653495,0.0,17.140207571132455,16.38177595302794,28.110000452905927,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:30:00,1.5405750065986828,0.0,17.105710017577704,16.35285046974208,28.166083594604037,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:40:00,1.623908339932016,0.0,17.07195840614064,16.32452516890881,28.20707914024577,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  03:50:00,1.7072416732653493,0.0,17.039064003830608,16.296632453479505,28.233958912280884,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:00:00,1.7905750065986828,0.0,17.006506050137799,16.269234102282007,28.247205919533319,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:10:00,1.723908339932016,0.0,16.972444129246474,16.23789744039489,28.269059381571166,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:20:00,1.6572416732653495,0.0,16.938120348772889,16.2028452006977,28.306172693506615,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:30:00,1.5905750065986828,0.0,16.88563634027216,16.151604057036729,28.38354384224736,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:40:00,1.523908339932016,0.0,16.847968709780888,16.0999996853357,28.47240784110911,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  04:50:00,1.4572416732653495,0.0,16.810791801082869,16.05660551240494,28.556233988816329,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  05:00:00,1.3905750065986827,0.0,16.774456892386146,16.01944506608753,28.63768198855344,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  05:10:00,1.3239083399320162,0.0,16.739091313635368,15.994133427638197,28.701499680433096,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,562097.9179409718,0.0 
 02/24  05:20:00,1.2572416732653494,0.0,16.703242267607576,15.96572838397439,28.774428029155144,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,515313.3365157802,0.0 
 02/24  05:30:00,1.1905750065986827,0.0,16.669396322028054,15.925209011900768,28.884001523051546,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,420535.5269548242,0.0 
 02/24  05:40:00,1.123908339932016,0.0,16.636716485346299,15.880856896729212,29.012903093063249,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,399518.34990919518,0.0 
 02/24  05:50:00,1.0572416732653494,0.0,16.603128364916019,15.841050791801264,29.141885630179034,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,382556.7610012895,0.0 
 02/24  06:00:00,0.9905750065986828,0.0,16.570722154441645,15.806289691530213,29.267737079744977,0.0,5812.315488,0.0,2648796.3614910377,0.0,,,,,,,,,,,,,968.719248,0.0,368774.4691689771,0.0 
 02/24  06:10:00,0.8239083399320161,0.0,16.539316326366998,15.772398085651265,29.401617259890995,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,359718.18586284466,0.0 
 02/24  06:20:00,0.6572416732653494,0.0,16.509210702085047,15.737344713465447,29.556956272479448,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,351684.9477191443,0.0 
 02/24  06:30:00,0.4905750065986827,0.0,16.4795569831046,15.7016352357845,29.733418077687337,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,344432.87388195356,0.0 
 02/24  06:40:00,0.32390833993201609,0.0,16.450733592425068,15.666015205493853,29.92821069406668,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,337924.8176838702,0.0 
 02/24  06:50:00,0.15724167326534933,0.0,16.422009402170099,15.63109410298955,30.138323692250059,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,332024.6649009189,0.0 
 02/24  07:00:00,-0.009424993401317304,0.0,16.39372753601278,15.596879752478852,30.362008541562486,0.0,5812.315488,0.0,2052491.7265877054,0.0,,,,,,,,,,,,,968.719248,0.0,326706.23653897366,0.0 
 02/24  07:10:00,0.12390833993201604,0.27097156800000007,16.391526288190108,17.54563864470918,26.95797327123346,530550.7933176578,,,,,,,,,,,,,,,,,156227.36280000004,0.0,808853.4435234168,0.0 
 02/24  07:20:00,0.25724167326534938,0.27097156800000007,16.789241235601428,19.27293860155537,24.267338565503616,529545.2688545374,,,,,,,,,,,,,,,,,156227.36280000004,0.0,799498.5317489749,0.0 
 02/24  07:30:00,0.3905750065986827,0.27097156800000007,17.032185775942329,19.888429473877488,23.42875783759025,529231.2851308823,,,,,,,,,,,,,,,,,156227.36280000004,0.0,792207.8390928673,0.0 
 02/24  07:40:00,0.523908339932016,0.27097156800000007,17.23034981691856,20.395067919709665,22.778977359554898,529024.4258482395,,,,,,,,,,,,,,,,,153505.42422475804,0.0,785639.7875005686,0.0 
 02/24  07:50:00,0.6572416732653494,0.27097156800000007,17.41993713909317,20.76747384796597,22.33319893588139,528897.1451788097,,,,,,,,,,,,,,,,,149315.47459622767,0.0,779524.7338047116,0.0 
 02/24  08:00:00,0.7905750065986827,0.27097156800000007,17.589170417384204,21.21934830313603,21.832819593535164,528690.89726464,915180.9023807201,0.0,4739505.490284834,0.0,,,,,,,,,,,,,143677.91515973432,0.0,773781.1546142949,0.0 
 02/24  08:10:00,0.7572416732653494,0.8129147040000001,17.80789032648636,21.52163222597005,21.612001682779707,507727.9819923127,,,,,,,,,,,,,,,,,218526.40847395475,0.0,1186909.980544551,0.0 
 02/24  08:20:00,0.7239083399320161,0.8129147040000001,18.01118818189814,21.769200532200718,21.463041832228674,506642.39922560079,,,,,,,,,,,,,,,,,205105.15387724815,0.0,1182046.5304151264,0.0 
 02/24  08:30:00,0.6905750065986827,0.8129147040000001,18.18205997683873,21.973826283917128,21.360806579456584,505810.2030365021,,,,,,,,,,,,,,,,,191415.6774418775,0.0,1177608.456706039,0.0 
 02/24  08:40:00,0.6572416732653494,0.8129147040000001,18.342948128341747,22.14784240108116,21.290101767726719,504999.5674936662,,,,,,,,,,,,,,,,,170188.95152725988,0.0,1173444.4178337833,0.0 
 02/24  08:50:00,0.623908339932016,0.8129147040000001,18.499215536321989,22.298119754275,21.23758489974986,504293.39143332876,,,,,,,,,,,,,,,,,154498.03164,0.0,1169481.774074274,0.0 
 02/24  09:00:00,0.5905750065986827,0.8129147040000001,18.652646670914398,22.506646768788,21.189129692433917,503319.72636509468,1094232.2546003403,0.0,7055168.516816236,0.0,,,,,,,,,,,,,154498.03164,0.0,1165677.3572424623,0.0 
 02/24  09:10:00,0.7405750065986827,1.3548578400000003,18.834266182900007,19.79506029542767,25.65247716554137,1420.8128583507156,,,,,,,,,,,,,,,,,191047.67940000003,0.0,623980.9896366999,0.0 
 02/24  09:20:00,0.8905750065986827,1.3548578400000003,18.392073867426693,21.54155022898045,23.08154259668347,484745.50050970786,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1157046.0877691108,0.0 
 02/24  09:30:00,1.0405750065986828,1.3548578400000003,18.860321489748626,22.03011883928655,22.61942525703513,480594.4603288657,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1152057.2154315524,0.0 
 02/24  09:40:00,1.1905750065986827,1.3548578400000003,19.063073729905374,22.378661315219636,22.35152658136476,480261.12740944218,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1147243.119487375,0.0 
 02/24  09:50:00,1.3405750065986828,1.3548578400000003,19.222832339391649,22.844699835302295,22.017970125231125,478890.6575425472,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1142522.6614193537,0.0 
 02/24  10:00:00,1.4905750065986828,1.3548578400000003,19.415967510226677,23.266831258368783,21.862015339954604,477734.81691377385,1146286.0764000002,0.0,6360752.684948973,0.0,,,,,,,,,,,,,191047.67940000003,0.0,1137902.611204882,0.0 
 02/24  10:10:00,1.6072416732653495,1.3548578400000003,19.626519123200514,23.579252794372139,21.930483942239197,476977.7187207477,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1133575.1816498617,0.0 
 02/24  10:20:00,1.723908339932016,1.3548578400000003,19.821173913364367,23.800352602342508,22.0993169892246,476601.35265089166,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1129334.7027327084,0.0 
 02/24  10:30:00,1.8405750065986828,1.3548578400000003,19.87740525018055,23.93417852959175,22.311933000007607,476476.8846688476,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1125165.2129068836,0.0 
 02/24  10:40:00,1.9572416732653495,1.3548578400000003,20.005223479737553,21.071467762372703,26.96883919963973,0.0,,,,,,,,,,,,,,,,,191047.67940000003,0.0,582626.4328192922,0.0 
 02/24  10:50:00,2.073908339932016,1.3548578400000003,19.495364810462843,23.06075298438597,23.808470602393837,452992.29412504928,,,,,,,,,,,,,,,,,191047.67940000003,0.0,1087259.0330388023,0.0 
 02/24  11:00:00,2.190575006598683,1.3548578400000003,19.968878349456938,23.47540079576121,23.4161780345906,478785.56582255809,1146286.0764000002,0.0,6171044.61332787,0.0,,,,,,,,,,,,,191047.67940000003,0.0,1113084.050180321,0.0 
 02/24  11:10:00,2.4072416732653498,1.0838862720000003,20.068746337982565,23.700861783674556,23.233640043598645,490801.2807712146,,,,,,,,,,,,,,,,,172772.85552,0.0,1108634.1991447355,0.0 
 02/24  11:20:00,2.6239083399320166,1.0838862720000003,20.177549589607584,23.202449496314196,24.114293766901257,490454.01435603297,,,,,,,,,,,,,,,,,172772.85552,0.0,1104275.391573044,0.0 
 02/24  11:30:00,2.840575006598683,1.0838862720000003,20.01329866293892,23.44975341914808,23.828130716627553,494451.24347682346,,,,,,,,,,,,,,,,,172772.85552,0.0,1099986.3662230985,0.0 
 02/24  11:40:00,3.057241673265349,1.0838862720000003,20.204761247617684,23.899291046186457,23.294203989490126,492080.1527676729,,,,,,,,,,,,,,,,,172772.85552,0.0,1085323.12899865,0.0 
 02/24  11:50:00,3.2739083399320165,1.0838862720000003,20.383110538774674,23.469369395752126,23.934886625797654,492829.59423413567,,,,,,,,,,,,,,,,,172772.85552,0.0,1065462.7330520312,0.0 
 02/24  12:00:00,3.4905750065986829,1.0838862720000003,20.450821281050677,23.97558216936286,23.340896353165584,492932.1972375688,1036637.13312,0.0,6511820.715284408,0.0,,,,,,,,,,,,,172772.85552,0.0,1048138.8962928488,0.0 
 02/24  12:10:00,3.573908339932016,0.6096860280000002,20.550794676271584,23.74111059253545,23.645189743748355,512757.17172566367,,,,,,,,,,,,,,,,,140791.91373,0.0,668501.9903063694,0.0 
 02/24  12:20:00,3.6572416732653498,0.6096860280000002,20.549534600321186,23.8021767285596,23.557526130395986,512867.80227043,,,,,,,,,,,,,,,,,140791.91373,0.0,665767.5962715425,0.0 
 02/24  12:30:00,3.7405750065986829,0.6096860280000002,20.62419503937087,23.670139588645605,23.723826925505759,512999.1493594233,,,,,,,,,,,,,,,,,140791.91373,0.0,662977.744008379,0.0 
 02/24  12:40:00,3.8239083399320159,0.6096860280000002,20.617426914333419,23.69827486036488,23.67209120213662,512990.1469076164,,,,,,,,,,,,,,,,,140791.91373,0.0,660269.1401892123,0.0 
 02/24  12:50:00,3.9072416732653498,0.6096860280000002,20.621580396541586,23.898634365574968,23.364384423481263,513353.75475593426,,,,,,,,,,,,,,,,,140791.91373,0.0,657670.5934977997,0.0 
 02/24  13:00:00,3.9905750065986829,0.6096860280000002,20.78801677115895,23.52337617172535,23.83725583632277,513599.4739379045,844751.4823800001,0.0,3970380.5915992038,0.0,,,,,,,,,,,,,140791.91373,0.0,655193.5273259005,0.0 
 02/24  13:10:00,4.173908339932016,0.8806575960000002,20.798697207805739,23.8531778046732,23.43807745063486,502418.4158752647,,,,,,,,,,,,,,,,,159066.73761,0.0,1069610.3902050444,0.0 
 02/24  13:20:00,4.357241673265349,0.8806575960000002,20.838588464715689,23.895658415261779,23.430402361564974,502535.7080352623,,,,,,,,,,,,,,,,,159066.73761,0.0,1066828.329699419,0.0 
 02/24  13:30:00,4.540575006598682,0.8806575960000002,20.85453486716373,23.741017589430756,23.683383827546863,503177.1103101761,,,,,,,,,,,,,,,,,159066.73761,0.0,1064119.8575521957,0.0 
 02/24  13:40:00,4.723908339932015,0.8806575960000002,20.90814293819911,23.629721445553139,23.87980948208952,503568.7766616345,,,,,,,,,,,,,,,,,159066.73761,0.0,1061463.0872995672,0.0 
 02/24  13:50:00,4.907241673265348,0.8806575960000002,20.879560359028166,23.607102931933065,23.993648821430719,504013.27682182,,,,,,,,,,,,,,,,,159066.73761,0.0,1004084.6711233878,0.0 
 02/24  14:00:00,5.090575006598682,0.8806575960000002,20.88884454392127,24.078071923482267,23.46103852154131,503666.4161226542,954400.42566,0.0,6258121.656707919,0.0,,,,,,,,,,,,,159066.73761,0.0,992015.3208283067,0.0 
 02/24  14:10:00,5.090575006598682,1.3548578400000003,20.96091431908517,23.723791741766286,24.13052925429986,484906.33578619119,,,,,,,,,,,,,,,,,191047.67940000003,0.0,964446.3373029569,0.0 
 02/24  14:20:00,5.090575006598682,1.3548578400000003,20.890343544974344,23.51834265068079,24.50331331461669,485047.0716729087,,,,,,,,,,,,,,,,,191047.67940000003,0.0,953736.9444688014,0.0 
 02/24  14:30:00,5.090575006598682,1.3548578400000003,20.838888865161864,23.94389041675589,23.983845917767345,485003.14171761125,,,,,,,,,,,,,,,,,191047.67940000003,0.0,944334.1920243104,0.0 
 02/24  14:40:00,5.090575006598682,1.3548578400000003,20.90583357717048,23.9742767363931,24.06588096560176,485706.7116661069,,,,,,,,,,,,,,,,,191047.67940000003,0.0,936235.1577665375,0.0 
 02/24  14:50:00,5.090575006598682,1.3548578400000003,21.124754600795023,23.468235028187867,24.87981709887979,486252.0260452227,,,,,,,,,,,,,,,,,191047.67940000003,0.0,928991.593312017,0.0 
 02/24  15:00:00,5.090575006598682,1.3548578400000003,20.979478927587658,23.24430229055002,25.23998168114693,486629.48307688,1146286.0764000002,0.0,5650243.239830366,0.0,,,,,,,,,,,,,191047.67940000003,0.0,922499.014955743,0.0 
 02/24  15:10:00,5.157241673265349,1.0838862720000003,21.063184028692687,23.755393863065576,24.523596416991059,496588.8892883162,,,,,,,,,,,,,,,,,172772.85552,0.0,907815.2923180165,0.0 
 02/24  15:20:00,5.223908339932016,1.0838862720000003,21.16548222365916,23.67894620636954,24.676264883098957,496830.0096336061,,,,,,,,,,,,,,,,,172772.85552,0.0,896143.353620986,0.0 
 02/24  15:30:00,5.290575006598682,1.0838862720000003,21.247087241223086,23.554658497419763,24.91664562367464,496890.60222940696,,,,,,,,,,,,,,,,,172772.85552,0.0,888589.616026079,0.0 
 02/24  15:40:00,5.357241673265349,1.0838862720000003,21.17828882934263,23.558342111102076,24.98397863279464,497197.30253756899,,,,,,,,,,,,,,,,,172772.85552,0.0,882789.7948077171,0.0 
 02/24  15:50:00,5.423908339932016,1.0838862720000003,21.18230091075902,24.02503439585108,24.380973333500628,496516.19917253465,,,,,,,,,,,,,,,,,172772.85552,0.0,878034.3713518161,0.0 
 02/24  16:00:00,5.490575006598682,1.0838862720000003,21.22587861951379,23.923008376994447,24.574389209223584,496150.34884917936,1036637.13312,0.0,5327454.209322344,0.0,,,,,,,,,,,,,172772.85552,0.0,874081.7811977287,0.0 
 02/24  16:10:00,5.523908339932016,0.8129147040000001,21.18294116695694,24.144607721438875,24.291402761229706,507332.33657424096,,,,,,,,,,,,,,,,,154498.03164,0.0,879080.7636662896,0.0 
 02/24  16:20:00,5.557241673265349,0.8129147040000001,21.328651963854865,23.82580002804501,24.77411172355273,507470.0981691273,,,,,,,,,,,,,,,,,154498.03164,0.0,877331.3103641474,0.0 
 02/24  16:30:00,5.590575006598682,0.8129147040000001,21.302862013097199,23.792272500083226,24.875754610287467,507742.08819587228,,,,,,,,,,,,,,,,,154498.03164,0.0,875830.3247401174,0.0 
 02/24  16:40:00,5.623908339932015,0.8129147040000001,21.2966856056056,23.77767672110576,24.95162094473395,507835.2103891615,,,,,,,,,,,,,,,,,154498.03164,0.0,874838.9215793585,0.0 
 02/24  16:50:00,5.657241673265348,0.8129147040000001,21.291771066831129,23.769774608739753,25.022602257691486,507908.7568706358,,,,,,,,,,,,,,,,,154498.03164,0.0,874224.7260929264,0.0 
 02/24  17:00:00,5.690575006598682,0.8129147040000001,21.289105168960334,23.775435329611285,25.077947618656645,507965.7580097149,945091.0573774014,0.0,5250768.697710679,0.0,,,,,,,,,,,,,172600.89917740148,0.0,869462.6512678397,0.0 
 02/24  17:10:00,5.5239083399320159,0.27097156800000007,21.26413551013389,24.101022724871688,24.590500340954983,527985.1271585999,,,,,,,,,,,,,,,,,130800.7381307183,0.0,612856.6124405393,0.0 
 02/24  17:20:00,5.357241673265349,0.27097156800000007,21.267264974628334,24.13307777582392,24.514899091537825,527845.615339763,,,,,,,,,,,,,,,,,137398.77263815123,0.0,613200.6377551598,0.0 
 02/24  17:30:00,5.190575006598682,0.27097156800000007,21.269030068512156,24.029714878428338,24.655281765704058,527758.2309779544,,,,,,,,,,,,,,,,,143771.28296268249,0.0,613359.0442390705,0.0 
 02/24  17:40:00,5.0239083399320159,0.27097156800000007,21.21868773637029,24.335455030680245,24.209389977464779,527568.0204703616,,,,,,,,,,,,,,,,,145902.0563230497,0.0,613545.1442150038,0.0 
 02/24  17:50:00,4.857241673265349,0.27097156800000007,21.253750172159515,24.09551662466278,24.544811146931587,527477.3088616489,,,,,,,,,,,,,,,,,148000.3227090465,0.0,613793.7569078966,0.0 
 02/24  18:00:00,4.690575006598682,0.27097156800000007,21.218778030519755,23.87592776730465,24.846513057281649,527505.8368829696,855940.7845626327,0.0,3680870.6017491028,0.0,,,,,,,,,,,,,150067.61179898444,0.0,614115.4061914322,0.0 
 02/24  18:10:00,4.590575006598683,0.0,21.151337038792986,22.293396816022296,27.347587701779099,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,78026.08046039268,0.0 
 02/24  18:20:00,4.490575006598682,0.0,20.778046489231863,20.735016680921757,29.993255649773034,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,78419.05298150159,0.0 
 02/24  18:30:00,4.390575006598683,0.0,20.573647912145025,20.493581832019055,30.417742822600777,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,78754.00342348049,0.0 
 02/24  18:40:00,4.290575006598682,0.0,20.439500228658756,20.20735650788948,30.909433222299446,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,79140.3910300358,0.0 
 02/24  18:50:00,4.1905750065986819,0.0,20.332611620261369,19.921530791113079,31.43020504964675,0.0,,,,,,,,,,,,,,,,,99673.56,0.0,79598.59945266333,0.0 
 02/24  19:00:00,4.090575006598682,0.0,20.199946876076838,19.468765341673554,32.232853472750978,0.0,598041.36,0.0,474076.47355954037,0.0,,,,,,,,,,,,,99673.56,0.0,80138.34621146645,0.0 
 02/24  19:10:00,4.0239083399320159,0.0,20.064969528170065,19.40043917727175,32.34399020137721,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/24  19:20:00,3.9572416732653497,0.0,19.961448253150335,19.201892192734826,32.66632907893631,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/24  19:30:00,3.8905750065986828,0.0,19.85390911284965,19.134266316412416,32.78667452339141,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/24  19:40:00,3.823908339932016,0.0,19.762056736602653,19.03008834812275,32.97344012308903,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/24  19:50:00,3.7572416732653495,0.0,19.67580314240808,18.899299945311438,33.20488731674754,0.0,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/24  20:00:00,3.690575006598683,0.0,19.586036934365848,18.782727093611933,33.4081495011516,0.0,107755.2,0.0,0.0,0.0,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 02/24  20:10:00,3.6572416732653498,0.0,19.499007190852269,18.690493796515356,33.57078562324259,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  20:20:00,3.6239083399320166,0.0,19.416679119763374,18.61234888972543,33.71780682303126,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  20:30:00,3.590575006598683,0.0,19.338173955409347,18.538126222097604,33.870684349743758,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  20:40:00,3.557241673265349,0.0,19.26285750962523,18.464568495688864,34.0354498730246,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  20:50:00,3.5239083399320165,0.0,19.18958222375969,18.39228319871689,34.209927900826517,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  21:00:00,3.4905750065986829,0.0,19.118621696689915,18.322325128210474,34.391131817191368,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  21:10:00,3.473908339932016,0.0,19.04928064381735,18.25501584193411,34.57150018431579,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  21:20:00,3.4572416732653497,0.0,18.98203745097811,18.190038469867817,34.7481665007542,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  21:30:00,3.440575006598683,0.0,18.916553545915919,18.126960476010756,34.920663716698658,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  21:40:00,3.4239083399320164,0.0,18.85291856605878,18.065571377578214,35.08928428544706,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  21:50:00,3.4072416732653498,0.0,18.7908341662892,18.00576680904556,35.25439827713809,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  22:00:00,3.3905750065986828,0.0,18.7303880920391,17.947506059920678,35.416198267541677,0.0,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 02/24  22:10:00,3.340575006598683,0.0,18.671127232811445,17.889930103425699,35.57579484599741,0.0,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
